Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Customer Rating
2117,15108,2009-08-27,High,50,2066.16,0.02,Regular Air,372.36 USD,40.99,17.48,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2009-08-29,Excellent
2129,15205,2011-03-17,Critical,18,4605.36,0.02,Delivery Truck,678.26 USD,243.98,43.32,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,2011-03-19,
2130,15205,2011-03-17,Critical,42,1753.51,0.02,Regular Air,155.72 USD,39.98,9.2,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,2011-03-18,Excellent
2161,15591,2012-06-06,Critical,31,426.34,0.0,Regular Air,73.53 USD,12.58,5.16,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,2012-06-08,
2206,15907,2011-04-11,High,36,1837.44,0.01,Delivery Truck,-1414.41 USD,48.58,54.11,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,2011-04-13,
2207,15907,2011-04-11,High,36,3722.29,0.04,Express Air,950.68 USD,105.98,13.99,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,2011-04-14,
2208,15907,2011-04-11,High,4,28.05,0.09,Regular Air,-5.41 USD,7.04,2.17,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,2011-04-12,
2209,15937,2012-11-06,Low,32,311.44,0.04,Regular Air,74.07 USD,9.78,1.99,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,2012-11-10,
2210,15937,2012-11-06,Low,17,215.65,0.01,Express Air,77.38 USD,12.22,2.85,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,2012-11-15,
2221,16039,2012-05-16,High,3,121.12,0.1,Regular Air,-118.82 USD,43.98,1.99,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,2012-05-17,
2246,16193,2012-04-09,Not Specified,8,300.2,0.0,Regular Air,6.410000000000011 USD,34.76,8.22,Frank Price,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2012-04-11,
2281,16423,2012-08-05,Medium,19,128.21,0.05,Regular Air,-55.13 USD,6.48,6.57,Bryan Davis,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 20,Small Box,0.37,2012-08-07,
2283,16451,2009-07-22,Not Specified,9,252.79,0.09,Regular Air,58.225 USD,30.56,2.99,Don Jones,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,2009-07-23,Average
2294,16545,2010-05-09,Not Specified,10,50.97,0.09,Regular Air,4.45 USD,5.16,0.73,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Colorific® Watercolor Pencils,Wrap Bag,0.56,2010-05-11,
2295,16545,2010-05-09,Not Specified,1,4.99,0.04,Regular Air,-3.06 USD,3.68,1.32,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,2010-05-11,
2296,16547,2009-02-18,Not Specified,30,10554.63,0.09,Delivery Truck,1240.25 USD,355.98,58.92,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,2009-02-20,
2297,16547,2009-02-18,Not Specified,8,1749.64,0.04,Delivery Truck,-533.2320000000001 USD,218.75,69.64,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,2009-02-18,
2318,16706,2012-06-27,High,49,6175.777,0.07,Express Air,1881.576 USD,155.99,3.9,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,2012-06-29,
2323,16741,2010-09-30,Medium,6,157.97,0.01,Regular Air,-42.38 USD,22.84,16.87,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2010-10-01,
2346,16932,2010-04-15,Critical,25,144.84,0.09,Regular Air,-120.99 USD,5.78,8.09,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Xerox 1924,Small Box,0.36,2010-04-16,Excellent
2347,16932,2010-04-15,Critical,20,127.16,0.09,Regular Air,12.88 USD,6.7,1.56,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,2010-04-15,
2383,17283,2011-09-14,Not Specified,4,5472.12,0.06,Delivery Truck,-2816.3379 USD,1360.14,14.7,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,2011-09-15,
2384,17286,2010-09-21,High,7,1810.67,0.09,Delivery Truck,-541.87 USD,270.98,50.0,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,2010-09-22,
2402,17409,2010-08-17,Not Specified,31,633.56,0.09,Regular Air,-158.87 USD,20.97,6.5,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,2010-08-19,
2445,17764,2009-09-16,Low,27,644.4,0.04,Regular Air,-97.28 USD,22.84,16.87,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2009-09-16,
2483,18080,2009-06-22,High,7,1211.98,0.1,Delivery Truck,-80.83 USD,180.98,26.2,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,2009-06-23,
2491,18144,2011-06-07,Critical,41,1779.8914999999995,0.09,Regular Air,-250.173 USD,55.99,5.0,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2011-06-09,Average
2520,18308,2009-10-09,Not Specified,30,114.12,0.05,Regular Air,15.725 USD,3.8,1.49,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,2009-10-11,
2522,18308,2009-10-09,Not Specified,49,5247.4835,0.0,Regular Air,1465.866 USD,125.99,8.08,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,2009-10-10,
2615,18887,2010-12-05,Not Specified,9,173.417,0.0,Regular Air,18.234 USD,20.99,0.99,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,2010-12-07,
2624,19010,2009-06-07,Low,18,23792.93,0.0,Regular Air,10951.3065 USD,1270.99,19.99,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,2009-06-09,
2726,19655,2009-01-11,High,31,1143.45,0.06,Regular Air,304.42 USD,39.24,1.99,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,0.51,2009-01-12,
2782,20071,2011-09-17,Medium,31,789.94,0.1,Delivery Truck,-190.41 USD,25.98,14.36,Cari Schnelling,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,2011-09-19,
2796,20160,2011-10-22,Low,42,435.24,0.08,Express Air,174.89 USD,10.31,1.79,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38,2011-10-24,Excellent
2811,20263,2009-11-14,Medium,8,473.7,0.05,Regular Air,72.51350000000001 USD,59.78,10.29,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,2009-11-15,
2935,21285,2010-07-03,Medium,32,54.78,0.02,Regular Air,-30.54 USD,1.68,1.57,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2010-07-04,
2936,21285,2010-07-03,Medium,47,304.83,0.1,Regular Air,23.82 USD,7.08,2.35,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag,0.47,2010-07-05,
2999,21607,2012-03-15,Not Specified,17,618.9,0.09,Regular Air,54.92 USD,36.55,13.89,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,2012-03-17,
3006,21636,2009-08-10,Low,35,1665.0395,0.02,Regular Air,366.507 USD,55.99,3.3,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,0.59,2009-08-10,Poor
3052,21889,2010-04-01,Low,21,1049.79,0.08,Regular Air,135.79 USD,51.75,19.99,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,0.55,2010-04-08,
3053,21889,2010-04-01,Low,16,817.18,0.1,Regular Air,103.38 USD,55.29,5.08,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,0.59,2010-04-03,
3089,22151,2010-07-31,High,49,465.83,0.1,Regular Air,-79.72 USD,9.65,6.22,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,2010-07-31,Poor
3110,22342,2009-05-29,Low,13,241.706,0.0,Regular Air,-92.961 USD,20.99,3.3,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,2009-06-05,
3135,22469,2010-10-11,High,44,275.91,0.1,Regular Air,-162.371 USD,7.99,5.03,Jack Lebron,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2010-10-13,
3138,22501,2010-05-18,High,2,30.83,0.04,Express Air,7.27 USD,7.64,1.39,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,2010-05-19,
3140,22532,2011-02-08,Critical,13,121.66,0.03,Regular Air,-11.799 USD,8.85,5.6,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,2011-02-08,
3244,23264,2010-12-07,Critical,16,108.42,0.02,Regular Air,-50.82 USD,6.48,6.81,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1930,Small Box,0.36,2010-12-09,
3284,23488,2009-01-06,Critical,30,26133.39,0.04,Delivery Truck,-11053.6 USD,880.98,44.55,Julia West,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,2009-01-07,
3300,23584,2012-03-12,Critical,14,2671.21,0.06,Delivery Truck,636.18 USD,200.97,15.59,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,2012-03-14,
3355,24007,2010-08-26,Low,26,531.66,0.08,Regular Air,135.65 USD,20.89,1.99,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.48,2010-09-02,
3356,24007,2010-08-26,Low,28,317.85,0.06,Regular Air,-13.95 USD,11.58,6.97,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,2010-09-02,
3357,24007,2010-08-26,Low,42,163.08,0.09,Regular Air,66.17 USD,4.13,0.5,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,2010-08-30,
3359,24038,2011-06-20,High,38,103.07,0.1,Regular Air,-0.9499999999999992 USD,2.78,1.34,Jack Lebron,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,2011-06-22,Poor
3371,24097,2010-08-04,High,1,17.19,0.0,Regular Air,-35.34 USD,14.48,1.99,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack,0.49,2010-08-04,
3372,24097,2010-08-04,High,27,2689.48,0.04,Regular Air,399.93 USD,99.99,19.99,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5,2010-08-06,
3373,24097,2010-08-04,High,2,15.31,0.01,Regular Air,-8.15 USD,4.98,4.86,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 190,Small Box,0.38,2010-08-06,
3380,24128,2010-11-23,High,13,270.63,0.1,Regular Air,7.07 USD,21.98,8.32,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag,0.39,2010-11-25,
3381,24128,2010-11-23,High,43,6583.913,0.09,Regular Air,1459.791 USD,195.99,3.99,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,CF 888,Small Box,0.59,2010-11-25,
3419,24387,2011-08-10,Critical,17,6048.18,0.04,Delivery Truck,1418.36 USD,349.45,60.0,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,2011-08-10,
3434,24515,2010-05-06,Critical,41,3051.27,0.1,Delivery Truck,121.48 USD,80.97,33.6,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,2010-05-08,Average
3478,24743,2012-06-28,Low,47,9633.59,0.06,Delivery Truck,176.67 USD,216.6,64.2,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum,0.59,2012-07-05,
3552,25318,2011-11-19,Critical,22,440.92,0.05,Express Air,-65.18 USD,19.98,10.49,Julia West,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,2011-11-21,Average
3560,25377,2012-11-26,Low,3,4343.51,0.09,Delivery Truck,-3755.0331 USD,1500.97,29.7,Don Jones,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum,0.57,2012-12-03,Excellent
3591,25634,2010-07-29,Not Specified,29,593.32,0.03,Regular Air,28.99 USD,20.95,4.0,Mike Pelletier,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,2010-08-01,
3604,25767,2012-03-03,High,7,261.88,0.08,Regular Air,-59.2 USD,39.48,1.99,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,2012-03-03,
3605,25767,2012-03-03,High,15,593.73,0.04,Regular Air,108.01 USD,38.76,13.26,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1892,Small Box,0.36,2012-03-04,
3641,26023,2010-08-20,High,49,120.77,0.03,Regular Air,19.86 USD,2.47,1.02,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Staples Paper Clips,Wrap Bag,0.38,2010-08-21,Excellent
3643,26051,2010-06-27,Not Specified,22,795.74,0.0,Delivery Truck,-127.39 USD,33.94,19.19,Annie Cyprus,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,0.58,2010-06-29,
3644,26051,2010-06-27,Not Specified,31,251.75,0.07,Regular Air,22.46 USD,8.33,1.99,Annie Cyprus,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,2010-06-28,
3658,26182,2010-01-16,Not Specified,30,4684.9,0.01,Delivery Truck,-549.27 USD,150.98,66.27,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,2010-01-19,
3688,26370,2011-08-08,Not Specified,12,270.23,0.08,Regular Air,52.02 USD,22.84,5.47,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1929,Small Box,0.39,2011-08-10,
3689,26370,2011-08-08,Not Specified,20,660.27,0.09,Express Air,63.83 USD,34.76,5.49,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Home/Office Personal File Carts,Small Box,0.6,2011-08-10,
3716,26531,2011-06-20,Medium,26,4688.9485,0.0,Regular Air,1215.441 USD,205.99,5.26,Michelle Lonsdale,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,i470,Small Box,0.56,2011-06-22,
3719,26567,2009-09-04,Critical,8,50.7,0.08,Regular Air,-44.068 USD,5.4,7.78,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.37,2009-09-04,
3720,26567,2009-09-04,Critical,10,90.06,0.09,Express Air,-100.51 USD,8.46,8.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Diskettes, 10/Box",Small Pack,0.79,2009-09-07,
3721,26567,2009-09-04,Critical,22,338.52,0.21,Regular Air,-17.75 USD,14.98,8.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.39,2009-09-05,
3722,26567,2009-09-04,Critical,48,6109.817,0.04,,1374.948 USD,155.99,8.08,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,300 Series Non-Flip,Small Box,0.6,2009-09-05,
3805,27109,2012-02-08,Critical,48,538.22,0.01,Regular Air,-154.66 USD,10.97,6.5,Barry French,Northwest Territories,Northwest Territories,Consumer,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,2012-02-10,
3806,27111,2009-03-11,High,11,1064.23,0.06,Regular Air,-127.56 USD,99.99,19.99,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,2009-03-14,Poor
3807,27111,2009-03-11,High,18,3497.05,0.0,Regular Air,282.18 USD,193.17,19.99,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,2009-03-12,
3808,27111,2009-03-11,High,44,774.0525,0.08,Express Air,-96.338 USD,20.99,3.3,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,2009-03-11,
3821,27264,2011-06-04,Low,3,74.05,0.02,Regular Air,44.54 USD,19.99,11.17,Henry Goldwyn,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,2011-06-06,
3860,27553,2011-08-12,Medium,48,18235.47,0.03,,1166.93 USD,370.98,99.0,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jumbo Drum,0.65,2011-08-14,
